4,17,23000,1,0,1
5,16,23000,1,0,1
6,15,23000,1,0,1
7,14,23000,1,0,1
8,13,23000,1,0,1
9,12,23000,1,0,1
10,11,23000,1,0,1
11,10,23000,1,1,0
12,9,23000,1,1,0
13,8,23000,1,1,0
14,7,23000,1,1,0
15,6,23000,1,1,0
16,5,23000,1,1,0
17,4,23000,1,1,0
18,3,23000,1,1,0
19,2,23000,1,1,0
20,1,23000,1,1,0
21,0,23000,1,1,0
0,22,24000,1,0,1
1,21,24000,1,0,1
2,20,24000,1,0,1
3,19,24000,1,0,1
4,18,24000,1,0,1
5,17,24000,1,0,1
6,16,24000,1,0,1
7,15,24000,1,0,1
8,14,24000,1,0,1
9,13,24000,1,0,1
10,12,24000,1,0,1
11,11,24000,1,1,0
12,10,24000,1,1,0
13,9,24000,1,1,0
14,8,24000,1,1,0
15,7,24000,1,1,0
16,6,24000,1,1,0
17,5,24000,1,1,0
18,4,24000,1,1,0
19,3,24000,1,1,0
20,2,24000,1,1,0
21,1,24000,1,1,0
22,0,24000,1,1,0
0,23,25000,1,0,1
1,22,25000,1,0,1
2,21,25000,1,0,1
3,20,25000,1,0,1
4,19,25000,1,0,1
5,18,25000,1,0,1
6,17,25000,1,0,1
7,16,25000,1,0,1
8,15,25000,1,0,1
9,14,25000,1,0,1
10,13,25000,1,0,1
11,12,25000,1,0,1
12,11,25000,1,1,0
13,10,25000,1,1,0
14,9,25000,1,1,0
15,8,25000,1,1,0
16,7,25000,1,1,0
17,6,25000,1,1,0
18,5,25000,1,1,0
19,4,25000,1,1,0
20,3,25000,1,1,0
21,2,25000,1,1,0
22,1,25000,1,1,0
23,0,25000,1,1,0
0,24,26000,1,0,1
1,23,26000,1,0,1
2,22,26000,1,0,1
3,21,26000,1,0,1
4,20,26000,1,0,1
5,19,26000,1,0,1
6,18,26000,1,0,1
7,17,26000,1,0,1
8,16,26000,1,0,1
9,15,26000,1,0,1
10,14,26000,1,0,1
11,13,26000,1,0,1
12,12,26000,1,1,0
13,11,26000,1,1,0
14,10,26000,1,1,0
15,9,26000,1,1,0
16,8,26000,1,1,0
17,7,26000,1,1,0
18,6,26000,1,1,0
19,5,26000,1,1,0
20,4,26000,1,1,0
21,3,26000,1,1,0
22,2,26000,1,1,0
23,1,26000,1,1,0
24,0,26000,1,1,0
0,25,27000,1,0,1
1,24,27000,1,0,1
2,23,27000,1,0,1
3,22,27000,1,0,1
4,21,27000,1,0,1
5,20,27000,1,0,1
6,19,27000,1,0,1
7,18,27000,1,0,1
8,17,27000,1,0,1
9,16,27000,1,0,1
10,15,27000,1,0,1
11,14,27000,1,0,1
12,13,27000,1,0,1
13,12,27000,1,1,0
14,11,27000,1,1,0
15,10,27000,1,1,0
16,9,27000,1,1,0
17,8,27000,1,1,0
18,7,27000,1,1,0
19,6,27000,1,1,0
20,5,27000,1,1,0
21,4,27000,1,1,0
22,3,27000,1,1,0
23,2,27000,1,1,0
24,1,27000,1,1,0
25,0,27000,1,1,0
0,26,28000,1,0,1
1,25,28000,1,0,1
2,24,28000,1,0,1
3,23,28000,1,0,1
4,22,28000,1,0,1
5,21,28000,1,0,1
6,20,28000,1,0,1
7,19,28000,1,0,1
8,18,28000,1,0,1
9,17,28000,1,0,1
10,16,28000,1,0,1
11,15,28000,1,0,1
12,14,28000,1,0,1
13,13,28000,1,1,0
14,12,28000,1,1,0
15,11,28000,1,1,0
16,10,28000,1,1,0
17,9,28000,1,1,0
18,8,28000,1,1,0
19,7,28000,1,1,0
20,6,28000,1,1,0
21,5,28000,1,1,0
22,4,28000,1,1,0
23,3,28000,1,1,0
24,2,28000,1,1,0
25,1,28000,1,1,0
26,0,28000,1,1,0
0,27,29000,1,0,1
1,26,29000,1,0,1
2,25,29000,1,0,1
3,24,29000,1,0,1
4,23,29000,1,0,1
5,22,29000,1,0,1
6,21,29000,1,0,1
7,20,29000,1,0,1
8,19,29000,1,0,1
9,18,29000,1,0,1
10,17,29000,1,0,1
11,16,29000,1,0,1
12,15,29000,1,0,1
13,14,29000,1,0,1
14,13,29000,1,1,0
15,12,29000,1,1,0
16,11,29000,1,1,0
17,10,29000,1,1,0
18,9,29000,1,1,0
19,8,29000,1,1,0
20,7,29000,1,1,0
21,6,29000,1,1,0
22,5,29000,1,1,0
23,4,29000,1,1,0
24,3,29000,1,1,0
25,2,29000,1,1,0
26,1,29000,1,1,0
27,0,29000,1,1,0
0,28,30000,1,0,1
1,27,30000,1,0,1
2,26,30000,1,0,1
3,25,30000,1,0,1
4,24,30000,1,0,1
5,23,30000,1,0,1
6,22,30000,1,0,1
7,21,30000,1,0,1
8,20,30000,1,0,1
9,19,30000,1,0,1
10,18,30000,1,0,1
11,17,30000,1,0,1
12,16,30000,1,0,1
13,15,30000,1,0,1
14,14,30000,1,1,0
15,13,30000,1,1,0
16,12,30000,1,1,0
17,11,30000,1,1,0
18,10,30000,1,1,0
19,9,30000,1,1,0
20,8,30000,1,1,0
21,7,30000,1,1,0
22,6,30000,1,1,0
23,5,30000,1,1,0
24,4,30000,1,1,0
25,3,30000,1,1,0
26,2,30000,1,1,0
27,1,30000,1,1,0
28,0,30000,1,1,0
0,29,31000,1,0,1
1,28,31000,1,0,1
2,27,31000,1,0,1
3,26,31000,1,0,1
4,25,31000,1,0,1
5,24,31000,1,0,1
6,23,31000,1,0,1
7,22,31000,1,0,1
8,21,31000,1,0,1
9,20,31000,1,0,1
10,19,31000,1,0,1
11,18,31000,1,0,1
12,17,31000,1,0,1
13,16,31000,1,0,1
14,15,31000,1,0,1
15,14,31000,1,1,0
16,13,31000,1,1,0
17,12,31000,1,1,0
18,11,31000,1,1,0
19,10,31000,1,1,0
20,9,31000,1,1,0
21,8,31000,1,1,0
22,7,31000,1,1,0
23,6,31000,1,1,0
24,5,31000,1,1,0
25,4,31000,1,1,0
26,3,31000,1,1,0
27,2,31000,1,1,0
28,1,31000,1,1,0
29,0,31000,1,1,0
0,30,32000,1,0,1
1,29,32000,1,0,1
2,28,32000,1,0,1
3,27,32000,1,0,1
4,26,32000,1,0,1
5,25,32000,1,0,1
6,24,32000,1,0,1
7,23,32000,1,0,1
8,22,32000,1,0,1
9,21,32000,1,0,1
10,20,32000,1,0,1
11,19,32000,1,0,1
12,18,32000,1,0,1
13,17,32000,1,0,1
14,16,32000,1,0,1
15,15,32000,1,1,0
16,14,32000,1,1,0
17,13,32000,1,1,0
18,12,32000,1,1,0
19,11,32000,1,1,0
20,10,32000,1,1,0
21,9,32000,1,1,0
22,8,32000,1,1,0
23,7,32000,1,1,0
24,6,32000,1,1,0
25,5,32000,1,1,0
26,4,32000,1,1,0
27,3,32000,1,1,0
28,2,32000,1,1,0
29,1,32000,1,1,0
30,0,32000,1,1,0
0,31,33000,1,0,1
1,30,33000,1,0,1
2,29,33000,1,0,1
3,28,33000,1,0,1
4,27,33000,1,0,1
5,26,33000,1,0,1
6,25,33000,1,0,1
7,24,33000,1,0,1
8,23,33000,1,0,1
9,22,33000,1,0,1
10,21,33000,1,0,1
11,20,33000,1,0,1
12,19,33000,1,0,1
13,18,33000,1,0,1
14,17,33000,1,0,1
15,16,33000,1,0,1
16,15,33000,1,1,0
17,14,33000,1,1,0
18,13,33000,1,1,0
19,12,33000,1,1,0
20,11,33000,1,1,0
21,10,33000,1,1,0
22,9,33000,1,1,0
23,8,33000,1,1,0
24,7,33000,1,1,0
25,6,33000,1,1,0
26,5,33000,1,1,0
27,4,33000,1,1,0
28,3,33000,1,1,0
29,2,33000,1,1,0
30,1,33000,1,1,0
31,0,33000,1,1,0
0,32,34000,1,0,1
1,31,34000,1,0,1
2,30,34000,1,0,1
3,29,34000,1,0,1
4,28,34000,1,0,1
5,27,34000,1,0,1
6,26,34000,1,0,1
7,25,34000,1,0,1
8,24,34000,1,0,1
9,23,34000,1,0,1
10,22,34000,1,0,1
11,21,34000,1,0,1
12,20,34000,1,0,1
13,19,34000,1,0,1
14,18,34000,1,0,1
15,17,34000,1,0,1
16,16,34000,1,1,0
17,15,34000,1,1,0
18,14,34000,1,1,0
19,13,34000,1,1,0
20,12,34000,1,1,0
21,11,34000,1,1,0
22,10,34000,1,1,0
23,9,34000,1,1,0
24,8,34000,1,1,0
25,7,34000,1,1,0
26,6,34000,1,1,0
27,5,34000,1,1,0
28,4,34000,1,1,0
29,3,34000,1,1,0
30,2,34000,1,1,0
31,1,34000,1,1,0
32,0,34000,1,1,0
0,33,35000,1,0,1
1,32,35000,1,0,1
2,31,35000,1,0,1
3,30,35000,1,0,1
4,29,35000,1,0,1
5,28,35000,1,0,1
6,27,35000,1,0,1
7,26,35000,1,0,1
8,25,35000,1,0,1
9,24,35000,1,0,1
10,23,35000,1,0,1
11,22,35000,1,0,1
12,21,35000,1,0,1
13,20,35000,1,0,1
14,19,35000,1,0,1
15,18,35000,1,0,1
16,17,35000,1,0,1
17,16,35000,1,1,0
18,15,35000,1,1,0
19,14,35000,1,1,0
20,13,35000,1,1,0
21,12,35000,1,1,0
22,11,35000,1,1,0
23,10,35000,1,1,0
24,9,35000,1,1,0
25,8,35000,1,1,0
26,7,35000,1,1,0
27,6,35000,1,1,0
28,5,35000,1,1,0
29,4,35000,1,1,0
30,3,35000,1,1,0
31,2,35000,1,1,0
32,1,35000,1,1,0
33,0,35000,1,1,0
0,34,36000,1,0,1
1,33,36000,1,0,1
2,32,36000,1,0,1
3,31,36000,1,0,1
4,30,36000,1,0,1
5,29,36000,1,0,1
6,28,36000,1,0,1
7,27,36000,1,0,1
8,26,36000,1,0,1
9,25,36000,1,0,1
10,24,36000,1,0,1
11,23,36000,1,0,1
12,22,36000,1,0,1
13,21,36000,1,0,1
14,20,36000,1,0,1
15,19,36000,1,0,1
16,18,36000,1,0,1
17,17,36000,1,1,0
18,16,36000,1,1,0
19,15,36000,1,1,0
20,14,36000,1,1,0
21,13,36000,1,1,0
22,12,36000,1,1,0
23,11,36000,1,1,0
24,10,36000,1,1,0
25,9,36000,1,1,0
26,8,36000,1,1,0
27,7,36000,1,1,0
28,6,36000,1,1,0
29,5,36000,1,1,0
30,4,36000,1,1,0
31,3,36000,1,1,0
32,2,36000,1,1,0
33,1,36000,1,1,0
34,0,36000,1,1,0
0,35,37000,1,0,1
1,34,37000,1,0,1
2,33,37000,1,0,1
3,32,37000,1,0,1
4,31,37000,1,0,1
5,30,37000,1,0,1
6,29,37000,1,0,1
7,28,37000,1,0,1
8,27,37000,1,0,1
9,26,37000,1,0,1
10,25,37000,1,0,1
11,24,37000,1,0,1
12,23,37000,1,0,1
13,22,37000,1,0,1
14,21,37000,1,0,1
15,20,37000,1,0,1
16,19,37000,1,0,1
17,18,37000,1,0,1
18,17,37000,1,1,0
19,16,37000,1,1,0
20,15,37000,1,1,0
21,14,37000,1,1,0
22,13,37000,1,1,0
23,12,37000,1,1,0
24,11,37000,1,1,0
25,10,37000,1,1,0
26,9,37000,1,1,0
27,8,37000,1,1,0
28,7,37000,1,1,0
29,6,37000,1,1,0
30,5,37000,1,1,0
31,4,37000,1,1,0
32,3,37000,1,1,0
33,2,37000,1,1,0
34,1,37000,1,1,0
35,0,37000,1,1,0
0,36,38000,1,0,1
1,35,38000,1,0,1
2,34,38000,1,0,1
3,33,38000,1,0,1
4,32,38000,1,0,1
5,31,38000,1,0,1
6,30,38000,1,0,1
7,29,38000,1,0,1
8,28,38000,1,0,1
9,27,38000,1,0,1
10,26,38000,1,0,1
11,25,38000,1,0,1
12,24,38000,1,0,1
13,23,38000,1,0,1
14,22,38000,1,0,1
15,21,38000,1,0,1
16,20,38000,1,0,1
17,19,38000,1,0,1
18,18,38000,1,1,0
19,17,38000,1,1,0
20,16,38000,1,1,0
21,15,38000,1,1,0
22,14,38000,1,1,0
23,13,38000,1,1,0
24,12,38000,1,1,0
25,11,38000,1,1,0
26,10,38000,1,1,0
27,9,38000,1,1,0
28,8,38000,1,1,0
29,7,38000,1,1,0
30,6,38000,1,1,0
31,5,38000,1,1,0
32,4,38000,1,1,0
33,3,38000,1,1,0
34,2,38000,1,1,0
35,1,38000,1,1,0
36,0,38000,1,1,0
0,37,39000,1,0,1
1,36,39000,1,0,1
2,35,39000,1,0,1
3,34,39000,1,0,1
4,33,39000,1,0,1
5,32,39000,1,0,1
6,31,39000,1,0,1
7,30,39000,1,0,1
8,29,39000,1,0,1
9,28,39000,1,0,1
10,27,39000,1,0,1
11,26,39000,1,0,1
12,25,39000,1,0,1
13,24,39000,1,0,1
14,23,39000,1,0,1
15,22,39000,1,0,1
16,21,39000,1,0,1
17,20,39000,1,0,1
18,19,39000,1,0,1
19,18,39000,1,1,0
20,17,39000,1,1,0
21,16,39000,1,1,0
22,15,39000,1,1,0
23,14,39000,1,1,0
24,13,39000,1,1,0
25,12,39000,1,1,0
26,11,39000,1,1,0
27,10,39000,1,1,0
28,9,39000,1,1,0
29,8,39000,1,1,0
30,7,39000,1,1,0
31,6,39000,1,1,0
32,5,39000,1,1,0
33,4,39000,1,1,0
34,3,39000,1,1,0
35,2,39000,1,1,0
36,1,39000,1,1,0
37,0,39000,1,1,0
0,38,40000,1,0,1
1,37,40000,1,0,1
2,36,40000,1,0,1
3,35,40000,1,0,1
4,34,40000,1,0,1
5,33,40000,1,0,1
6,32,40000,1,0,1
7,31,40000,1,0,1
8,30,40000,1,0,1
9,29,40000,1,0,1
10,28,40000,1,0,1
11,27,40000,1,0,1
12,26,40000,1,0,1
13,25,40000,1,0,1
14,24,40000,1,0,1
15,23,40000,1,0,1
16,22,40000,1,0,1
17,21,40000,1,0,1
18,20,40000,1,0,1
19,19,40000,1,1,0
20,18,40000,1,1,0
21,17,40000,1,1,0
22,16,40000,1,1,0
23,15,40000,1,1,0
24,14,40000,1,1,0
25,13,40000,1,1,0
26,12,40000,1,1,0
27,11,40000,1,1,0
28,10,40000,1,1,0
29,9,40000,1,1,0
30,8,40000,1,1,0
31,7,40000,1,1,0
32,6,40000,1,1,0
33,5,40000,1,1,0
34,4,40000,1,1,0
35,3,40000,1,1,0
36,2,40000,1,1,0
37,1,40000,1,1,0
38,0,40000,1,1,0
0,39,41000,1,0,1
1,38,41000,1,0,1
2,37,41000,1,0,1
3,36,41000,1,0,1
4,35,41000,1,0,1
5,34,41000,1,0,1
6,33,41000,1,0,1
7,32,41000,1,0,1
8,31,41000,1,0,1
9,30,41000,1,0,1
10,29,41000,1,0,1
11,28,41000,1,0,1
12,27,41000,1,0,1
13,26,41000,1,0,1
14,25,41000,1,0,1
15,24,41000,1,0,1
16,23,41000,1,0,1
17,22,41000,1,0,1
18,21,41000,1,0,1
19,20,41000,1,0,1
20,19,41000,1,1,0
21,18,41000,1,1,0
22,17,41000,1,1,0
23,16,41000,1,1,0
24,15,41000,1,1,0
25,14,41000,1,1,0
26,13,41000,1,1,0
27,12,41000,1,1,0
28,11,41000,1,1,0
29,10,41000,1,1,0
30,9,41000,1,1,0
31,8,41000,1,1,0
32,7,41000,1,1,0
33,6,41000,1,1,0
34,5,41000,1,1,0
35,4,41000,1,1,0
36,3,41000,1,1,0
37,2,41000,1,1,0
38,1,41000,1,1,0
39,0,41000,1,1,0
0,40,42000,1,0,1
1,39,42000,1,0,1
2,38,42000,1,0,1
3,37,42000,1,0,1
4,36,42000,1,0,1
5,35,42000,1,0,1
6,34,42000,1,0,1
7,33,42000,1,0,1
8,32,42000,1,0,1
9,31,42000,1,0,1
10,30,42000,1,0,1
11,29,42000,1,0,1
12,28,42000,1,0,1
13,27,42000,1,0,1
14,26,42000,1,0,1
15,25,42000,1,0,1
16,24,42000,1,0,1
17,23,42000,1,0,1
18,22,42000,1,0,1
19,21,42000,1,0,1
20,20,42000,1,1,0
21,19,42000,1,1,0
22,18,42000,1,1,0
23,17,42000,1,1,0
24,16,42000,1,1,0
25,15,42000,1,1,0
26,14,42000,1,1,0
27,13,42000,1,1,0
28,12,42000,1,1,0
29,11,42000,1,1,0
30,10,42000,1,1,0
31,9,42000,1,1,0
32,8,42000,1,1,0
33,7,42000,1,1,0
34,6,42000,1,1,0
35,5,42000,1,1,0
36,4,42000,1,1,0
37,3,42000,1,1,0
38,2,42000,1,1,0
39,1,42000,1,1,0
40,0,42000,1,1,0
0,41,43000,1,0,1
1,40,43000,1,0,1
2,39,43000,1,0,1
3,38,43000,1,0,1
4,37,43000,1,0,1
5,36,43000,1,0,1
6,35,43000,1,0,1
7,34,43000,1,0,1
8,33,43000,1,0,1
9,32,43000,1,0,1
10,31,43000,1,0,1
11,30,43000,1,0,1
12,29,43000,1,0,1
13,28,43000,1,0,1
14,27,43000,1,0,1
15,26,43000,1,0,1
16,25,43000,1,0,1
17,24,43000,1,0,1
18,23,43000,1,0,1
19,22,43000,1,0,1
20,21,43000,1,0,1
21,20,43000,1,1,0
22,19,43000,1,1,0
23,18,43000,1,1,0
24,17,43000,1,1,0
25,16,43000,1,1,0
26,15,43000,1,1,0
27,14,43000,1,1,0
28,13,43000,1,1,0
29,12,43000,1,1,0
30,11,43000,1,1,0
31,10,43000,1,1,0
32,9,43000,1,1,0
33,8,43000,1,1,0
34,7,43000,1,1,0
35,6,43000,1,1,0
36,5,43000,1,1,0
37,4,43000,1,1,0
38,3,43000,1,1,0
39,2,43000,1,1,0
40,1,43000,1,1,0
41,0,43000,1,1,0
0,42,44000,1,0,1
1,41,44000,1,0,1
2,40,44000,1,0,1
3,39,44000,1,0,1
4,38,44000,1,0,1
5,37,44000,1,0,1
6,36,44000,1,0,1
7,35,44000,1,0,1
8,34,44000,1,0,1
9,33,44000,1,0,1
10,32,44000,1,0,1
11,31,44000,1,0,1
12,30,44000,1,0,1
13,29,44000,1,0,1
14,28,44000,1,0,1
15,27,44000,1,0,1
16,26,44000,1,0,1
17,25,44000,1,0,1
18,24,44000,1,0,1
19,23,44000,1,0,1
20,22,44000,1,0,1
21,21,44000,1,1,0
22,20,44000,1,1,0
23,19,44000,1,1,0
24,18,44000,1,1,0
25,17,44000,1,1,0
26,16,44000,1,1,0
27,15,44000,1,1,0
28,14,44000,1,1,0
29,13,44000,1,1,0
30,12,44000,1,1,0
31,11,44000,1,1,0
32,10,44000,1,1,0
33,9,44000,1,1,0
34,8,44000,1,1,0
35,7,44000,1,1,0
36,6,44000,1,1,0
37,5,44000,1,1,0
38,4,44000,1,1,0
39,3,44000,1,1,0
40,2,44000,1,1,0
41,1,44000,1,1,0
42,0,44000,1,1,0
0,43,45000,1,0,1
1,42,45000,1,0,1
2,41,45000,1,0,1
3,40,45000,1,0,1
4,39,45000,1,0,1
5,38,45000,1,0,1
6,37,45000,1,0,1
7,36,45000,1,0,1
8,35,45000,1,0,1
9,34,45000,1,0,1
10,33,45000,1,0,1
11,32,45000,1,0,1
12,31,45000,1,0,1
13,30,45000,1,0,1
14,29,45000,1,0,1
15,28,45000,1,0,1
16,27,45000,1,0,1
17,26,45000,1,0,1
18,25,45000,1,0,1
19,24,45000,1,0,1
20,23,45000,1,0,1
21,22,45000,1,0,1
22,21,45000,1,1,0
23,20,45000,1,1,0
24,19,45000,1,1,0
25,18,45000,1,1,0
26,17,45000,1,1,0
27,16,45000,1,1,0
28,15,45000,1,1,0
29,14,45000,1,1,0
30,13,45000,1,1,0
31,12,45000,1,1,0
32,11,45000,1,1,0
33,10,45000,1,1,0
34,9,45000,1,1,0
35,8,45000,1,1,0
36,7,45000,1,1,0
37,6,45000,1,1,0
38,5,45000,1,1,0
39,4,45000,1,1,0
40,3,45000,1,1,0
41,2,45000,1,1,0
42,1,45000,1,1,0
43,0,45000,1,1,0
0,44,46000,1,0,1
1,43,46000,1,0,1
2,42,46000,1,0,1
3,41,46000,1,0,1
4,40,46000,1,0,1
5,39,46000,1,0,1
6,38,46000,1,0,1
7,37,46000,1,0,1
8,36,46000,1,0,1
9,35,46000,1,0,1
10,34,46000,1,0,1
11,33,46000,1,0,1
12,32,46000,1,0,1
13,31,46000,1,0,1
14,30,46000,1,0,1
15,29,46000,1,0,1
16,28,46000,1,0,1
17,27,46000,1,0,1
18,26,46000,1,0,1
19,25,46000,1,0,1
20,24,46000,1,0,1
21,23,46000,1,0,1
22,22,46000,1,1,0
23,21,46000,1,1,0
24,20,46000,1,1,0
25,19,46000,1,1,0
26,18,46000,1,1,0
27,17,46000,1,1,0
28,16,46000,1,1,0
29,15,46000,1,1,0
30,14,46000,1,1,0
31,13,46000,1,1,0
32,12,46000,1,1,0
33,11,46000,1,1,0
34,10,46000,1,1,0
35,9,46000,1,1,0
36,8,46000,1,1,0
37,7,46000,1,1,0
38,6,46000,1,1,0
39,5,46000,1,1,0
40,4,46000,1,1,0
41,3,46000,1,1,0
42,2,46000,1,1,0
43,1,46000,1,1,0
44,0,46000,1,1,0
0,45,47000,1,0,1
1,44,47000,1,0,1
2,43,47000,1,0,1
3,42,47000,1,0,1
4,41,47000,1,0,1
5,40,47000,1,0,1
6,39,47000,1,0,1
7,38,47000,1,0,1
8,37,47000,1,0,1
9,36,47000,1,0,1
10,35,47000,1,0,1
11,34,47000,1,0,1
12,33,47000,1,0,1
13,32,47000,1,0,1
14,31,47000,1,0,1
15,30,47000,1,0,1
16,29,47000,1,0,1
17,28,47000,1,0,1
18,27,47000,1,0,1
19,26,47000,1,0,1
20,25,47000,1,0,1
21,24,47000,1,0,1
22,23,47000,1,0,1
23,22,47000,1,1,0
24,21,47000,1,1,0
25,20,47000,1,1,0
26,19,47000,1,1,0
27,18,47000,1,1,0
28,17,47000,1,1,0
29,16,47000,1,1,0
30,15,47000,1,1,0
31,14,47000,1,1,0
32,13,47000,1,1,0
33,12,47000,1,1,0
34,11,47000,1,1,0
35,10,47000,1,1,0
36,9,47000,1,1,0
37,8,47000,1,1,0
38,7,47000,1,1,0
39,6,47000,1,1,0
40,5,47000,1,1,0
